Iteration;Best Fitness;Average Fitness;Worst Fitness
87;127617;126150;121242
88;127617;126141;121242
89;127617;126138;121242
90;127617;126136;121242
91;127617;126131;121242
92;127617;126135;121242
93;127617;126133;121242
94;127617;126133;121242
95;127617;126142;121242
96;127617;126150;121242
97;127617;126159;121242
98;127617;126161;121242
99;127617;126171;121242
100;127854;126188;121242
Iteration;Best Fitness;Average Fitness;Worst Fitness
1;46415;90310;46415
2;46415;68029.5;45749
3;46415;60411;45174
4;46415;56551.2;44972
5;46415;54283.2;44972
6;49359;53462.5;44972
7;49359;52307.1;44972
8;50883;52129.1;44972
9;51105;52015.3;44972
10;51867;52000.5;44972
11;51867;51729.1;44972
12;51867;51536.2;44972
13;51867;51431.7;44972
14;51867;51408;44972
15;52226;51462.5;44972
16;54526;51654;44972
17;55786;51897.1;44972
18;55786;51997.9;44972
19;55786;52067.1;44972
20;55786;52124.2;44972
21;55786;52198.2;44972
22;55786;52286.2;44972
23;55786;52346.3;44972
24;55786;52324.9;44972
25;55786;52225.6;44972
26;55786;52149.5;44972
27;55786;52184.7;44972
28;55786;52201.5;44972
29;55786;52256.8;44972
30;55786;52331.5;44972
31;55786;52375.6;44972
32;55786;52292.5;44972
33;55786;52379.2;44972
34;55786;52466.6;44972
35;55786;52543.4;44972
36;55957;52638.2;44972
37;55957;52718.5;44972
38;56196;52810;44972
39;56196;52784;44972
40;56196;52851.1;44972
41;58097;52979.1;44972
42;58299;53105.8;44972
43;58299;53212.1;44972
44;58299;53309;44972
45;58299;53409.1;44972
46;58667;53523.4;44972
47;59942;53660;44972
48;59942;53760.6;44972
49;59942;53861.1;44972
50;59942;53977.2;44972
51;59942;54093;44972
52;59942;54200.5;44972
53;60618;54321.6;44972
54;61478;54454.1;44972
55;62904;54607.8;44972
56;63593;54768.2;44972
57;63593;54916.4;44972
58;63593;55033.7;44972
59;63593;55165.5;44972
60;63593;55275.5;44972
61;63593;55374.3;44972
62;63593;55453.5;44972
63;63593;55523.7;44972
64;63593;55568.4;44972
65;63593;55637.8;44972
66;63593;55690.1;44972
67;63593;55722.9;44972
68;63593;55784;44972
69;63593;55849.7;44972
70;63593;55921.7;44972
71;63593;55982.7;44972
72;63593;56039.2;44972
73;63593;56059.6;44972
74;63593;56084.2;44972
75;63593;56127.5;44972
76;63593;56150.6;44972
77;63593;56184.1;44972
78;63593;56213.6;44972
79;63593;56247.5;44972
80;63593;56275.1;44972
81;63593;56292.1;44972
82;63593;56313.7;44972
83;63593;56339.3;44972
84;63593;56362.5;44972
85;63593;56401.4;44972
86;63593;56428.1;44972
87;63593;56455.9;44972
88;63593;56495.5;44972
89;63593;56529.1;44972
90;63593;56548;44972
91;63593;56522.6;44972
92;63593;56545.6;44972
93;63593;56572.3;44972
94;63593;56604.6;44972
95;63593;56623.9;44972
96;63593;56650.6;44972
97;63593;56672.6;44972
98;63593;56704.7;44972
99;63593;56691.7;44972
100;63593;56711.5;44972
Iteration;Best Fitness;Average Fitness;Worst Fitness
1;60801;120148;60801
2;61201;90674.5;60801
3;61403;80917.3;60801
4;61403;75848.2;60641
5;61403;72900.2;60641
6;61403;70642.8;59356
7;61403;69314.9;59356
8;62109;68414.1;59356
9;62109;67668.9;59356
10;62109;67087.4;59356
11;62109;66570.2;59356
12;65382;66471.2;59356
13;66554;66477.5;59356
14;66554;66239.9;59356
15;66554;66007.1;59356
16;66554;65714.2;59356
17;66554;65411.1;59356
18;66554;65126.3;59356
19;66554;64961.1;59356
20;66554;64943.8;59356
21;66554;64932.9;59356
22;66554;64890.6;59356
23;66554;64843.3;59356
24;66554;64847.8;59356
25;66554;64835.7;59356
26;66554;64836.5;59356
27;66554;64707.5;59356
28;66554;64685.6;59356
29;66554;64678.4;59356
30;66554;64614.3;59356
31;66554;64569.1;59356
32;66554;64498.9;59356
33;66554;64369.6;59356
34;66554;64224.7;59356
35;66554;64078.1;59095
36;66554;63928.6;58695
37;66554;63781.7;58495
38;66554;63627.8;57932
39;66554;63505.1;57932
40;66554;63362.5;57801
41;66554;63221;57562
42;66554;63059.5;56436
43;66554;63001.9;56436
44;66554;62913.9;56436
45;66554;62783.7;56436
46;66554;62638;56082
47;66554;62502.8;56082
48;66554;62359.3;55616
49;66554;62231.2;55616
50;66554;62089.5;55146
51;66554;61961.3;55146
52;66554;61845.7;55146
53;66554;61742.2;55146
54;66554;61674.3;55146
55;66554;61600.9;55146
56;66554;61550.9;55146
57;66554;61482.2;55146
58;66554;61426.2;55146
59;66554;61389.6;55146
60;66554;61373;55146
61;66554;61338.5;55146
62;66554;61298.6;55146
63;66554;61249;55146
64;66554;61207.2;55146
65;66554;61178.2;55146
66;66554;61153.1;55146
67;66554;61147.6;55146
68;66554;61116.9;55146
69;66554;61136.8;55146
70;66554;61172.1;55146
71;66554;61200.5;55146
72;66554;61194.3;55146
73;66554;61211.7;55146
74;66554;61255.5;55146
75;66554;61296.8;55146
76;66554;61321.6;55146
77;66554;61343.8;55146
78;66554;61379.5;55146
79;66554;61392.2;55146
80;66554;61418.1;55146
81;66554;61462.3;55146
82;66554;61494.8;55146
83;66554;61510;55146
84;66554;61513.7;55146
85;66554;61528.7;55146
86;66554;61556.8;55146
87;66554;61579;55146
88;66554;61612;55146
89;66554;61649.4;55146
90;66554;61693.4;55146
91;69010;61773.8;55146
92;69886;61861.9;55146
93;70809;61958.2;55146
94;70809;62027.8;55146
95;70809;62092.4;55146
96;70809;62171.2;55146
97;70809;62238.8;55146
98;71249;62330.7;55146
99;72627;62434.7;55146
100;74081;62551.2;55146
Iteration;Best Fitness;Average Fitness;Worst Fitness
1;124385;248690;124385
2;124549;186620;124385
3;125056;166098;124385
4;125710;156001;124385
5;125710;149778;124385
6;125710;145500;124107
7;125710;142423;123960
8;125710;140176;123960
9;125710;138464;123960
10;125710;137116;123960
11;125710;135956;123960
12;125710;134930;123645
13;125710;134098;123645
14;125710;133363;123645
15;125710;132711;123579
16;125710;132097;122893
17;125710;131571;122893
18;125710;131131;122893
19;125710;130716;122893
20;125710;130386;122893
21;125710;130091;122893
22;125710;129857;122893
23;125710;129626;122893
24;125710;129434;122893
25;125710;129261;122893
26;125853;129130;122893
27;126309;129026;122893
28;126309;128918;122893
29;126309;128788;122893
30;126309;128653;122893
31;126309;128511;122893
32;126309;128347;122893
33;126309;128217;122893
34;126309;128099;122893
35;126309;127993;122893
36;126309;127879;122893
37;126309;127754;122893
38;126309;127644;122893
39;126309;127527;122893
40;126309;127441;122893
41;126309;127351;122893
42;126309;127256;122893
43;126309;127167;122893
44;126309;127078;122893
45;126309;127008;122893
46;126309;126935;122893
47;126309;126875;122893
48;126309;126809;122893
49;126309;126750;122893
50;126309;126678;122893
51;126309;126598;122625
52;126309;126536;122625
53;126309;126493;122625
54;126309;126441;122625
55;126309;126400;122625
56;126309;126372;122625
57;126309;126348;122625
58;126309;126330;122625
59;126309;126317;122625
60;126309;126311;122625
61;126309;126311;122625
62;126309;126307;122625
63;126859;126316;122625
64;127275;126331;122625
65;127275;126343;122625
66;127275;126349;122625
67;127275;126353;122625
68;127275;126365;122625
69;127275;126378;122625
70;127655;126396;122625
71;128431;126425;122625
72;128566;126455;122625
73;129212;126492;122625
74;129212;126521;122625
75;129474;126560;122625
76;129474;126586;122625
77;129474;126615;122625
78;129474;126637;122625
79;129474;126666;122625
80;129474;126696;122625
81;129474;126725;122625
82;129626;126760;122625
83;129951;126799;122625
84;129951;126835;122625
85;129951;126863;122625
86;129951;126881;122625
87;129951;126891;122625
88;129951;126897;122625
89;129951;126891;122625
90;129951;126884;122625
91;129951;126879;122625
92;129951;126885;122625
93;129951;126891;122625
94;129951;126904;122625
95;129951;126912;122625
96;129951;126913;122625
97;129951;126917;122625
98;129951;126926;122625
99;129951;126941;122625
100;129951;126956;122625
Iteration;Best Fitness;Average Fitness;Worst Fitness
1;140249;279578;140249
2;140249;209882;140187
3;140249;186452;139590
4;140249;174589;139000
5;140249;167562;139000
6;140249;162953;139000
7;140249;159693;139000
8;140249;157234;139000
9;140539;155379;139000
10;140539;153819;139000
11;140539;152467;138943
12;140539;151280;138228
13;140539;150337;138228
14;140539;149540;138228
15;140539;148845;138228
16;140539;148217;138228
17;140539;147674;138228
18;140539;147209;138228
19;140539;146749;138228
20;140539;146360;138228
21;140539;146022;138228
22;140539;145688;138228
23;140539;145380;138228
24;140539;145130;138228
25;140539;144892;138228
26;140539;144642;138228
27;140539;144430;138228
28;140539;144260;138228
29;140539;144106;138228
30;140539;143952;138228
31;140539;143783;138228
32;140539;143650;138228
33;140539;143520;138228
34;140539;143398;138228
35;140539;143293;138228
36;140539;143205;138228
37;140539;143100;138228
38;141052;143046;138228
39;141052;142980;138228
40;141052;142926;138228
41;141052;142870;138228
42;141052;142822;138228
43;141052;142767;138228
44;141052;142694;138228
45;141052;142633;138228
46;141052;142592;138228
47;141052;142542;138228
48;141052;142496;138228
49;141052;142463;138228
50;141052;142417;138228
51;141052;142363;138228
52;141052;142296;138228
53;141052;142235;138228
54;141052;142188;138228
55;141052;142142;138228
56;141052;142110;138228
57;141052;142089;138228
58;141052;142059;138228
59;141052;142031;138228
60;141052;141990;138228
61;141052;141963;138228
62;141052;141933;138228
63;141052;141912;138228
64;141052;141882;138228
65;141052;141837;138228
66;141052;141799;138228
67;141052;141756;138228
68;141052;141705;138228
69;141052;141660;138228
70;141052;141616;138228
71;141052;141581;138228
72;141052;141533;138146
73;141052;141490;138146
74;141052;141453;138146
75;141052;141406;137938
76;141052;141355;137557
77;141052;141307;137557
78;141052;141269;137557
79;141052;141243;137557
80;141052;141215;137557
81;141052;141193;137557
82;141052;141167;137557
83;141052;141141;137557
84;141052;141122;137557
85;141052;141103;137557
86;141052;141092;137557
87;141052;141087;137557
88;141052;141073;137557
89;141052;141067;137557
90;141052;141061;137557
91;141052;141047;137557
92;141396;141051;137557
93;141463;141055;137557
94;141778;141063;137557
95;142188;141075;137557
96;142188;141082;137557
97;142188;141090;137557
98;142188;141095;137557
99;142188;141102;137557
100;142188;141101;137557
Iteration;Best Fitness;Average Fitness;Worst Fitness
1;79215;156468;77253
2;79215;117246;77253
3;79215;103880;77149
4;79215;97147.2;76948
5;79215;92319.4;73008
6;79215;90089.5;73008
7;79816;88621.9;73008
8;80749;87637.8;73008
9;80749;86843.8;73008
10;80749;85923.4;73008
11;80749;85085.5;73008
12;80749;84551.3;73008
13;80749;84138.6;73008
14;80749;83807.1;73008
15;82017;83687.7;73008
16;82817;83633.3;73008
17;82817;83523.9;73008
18;82817;83375.6;73008
19;82817;83291.5;73008
20;82817;83018.9;73008
21;82817;82939;73008
22;82817;82913.6;73008
23;82817;82803.9;73008
24;82817;82736.2;73008
25;82817;82599.3;73008
26;82817;82459.7;73008
27;82817;82261.3;73008
28;82817;82169.7;73008
29;82817;82056.4;73008
30;82817;82023.7;73008
31;82817;82021.4;73008
32;82817;81976.1;73008
33;82817;81997.9;73008
34;82827;82022.3;73008
35;83540;82065.7;73008
36;84966;82146.2;73008
37;84966;82141.9;73008
38;84966;82130.1;73008
39;84966;82144;73008
40;84966;82139.4;73008
41;86360;82242.3;73008
42;86360;82324.2;73008
43;86360;82406.9;73008
44;86803;82506.8;73008
45;86803;82590.9;73008
46;86803;82682.5;73008
47;86803;82765.4;73008
48;86803;82821.4;73008
49;86803;82892.5;73008
50;86803;82968.9;73008
51;87747;83062.5;73008
52;87747;83076.9;73008
53;87747;83086.9;73008
54;87747;83060;73008
55;87747;83026.8;73008
56;87747;82979.6;73008
57;87747;82930.1;73008
58;87747;82866.4;73008
59;87747;82810.7;73008
60;87747;82791.4;73008
61;87747;82787.9;73008
62;87747;82774.3;73008
63;87747;82799;73008
64;87747;82805;73008
65;87747;82802;73008
66;87747;82738.7;73008
67;87747;82723.7;73008
68;87747;82696.5;73008
69;87747;82645.1;73008
70;87747;82575.4;73008
71;87747;82532.9;73008
72;87747;82509.3;73008
73;87747;82492.8;73008
74;87747;82471.2;73008
75;87747;82452.9;73008
76;87747;82464;73008
77;87747;82486.2;73008
78;87747;82518.7;73008
79;88962;82600.3;73008
80;88962;82646.9;73008
81;88962;82719.1;73008
82;88962;82795.1;73008
83;88962;82858.1;73008
84;88962;82924;73008
85;88962;82994.4;73008
86;88962;83055.1;73008
87;88962;83122.6;73008
88;90382;83205.1;73008
89;93786;83324;73008
90;93786;83438;73008
91;94912;83564.1;73008
92;95949;83698.7;73008
93;95949;83819.2;73008
94;95949;83935;73008
95;95949;84026.5;73008
96;95949;84119.8;73008
97;95949;84213.4;73008
98;95949;84299.8;73008
99;95949;84388.9;73008
100;95949;84454.2;73008
Iteration;Best Fitness;Average Fitness;Worst Fitness
1;41335;82210;41335
2;41335;61727;41244
3;41335;54650.3;40497
4;41472;51355.8;40497
5;41472;49284;40497
6;41699;48019.8;40497
7;41699;46974.4;40497
8;41699;46215.5;40497
9;41699;45678;40497
10;41699;45177.5;40497
11;41699;44815.7;40497
12;41699;44513.4;40497
13;42131;44330.2;40497
14;42131;44102.6;40497
15;42131;43920.6;40497
16;42131;43721.9;40497
17;42131;43548.4;40497
18;42131;43366.2;40269
19;42131;43215.1;40269
20;42131;43065.1;40216
21;42131;42904.5;39691
22;42131;42728.9;39041
23;42131;42525.9;38060
24;42131;42344.3;38060
25;42131;42175.8;38060
26;42131;41987;37265
27;42131;41855.1;37265
28;42131;41743.1;37265
29;42131;41663.6;37265
30;42131;41622.5;37265
31;42131;41601.9;37265
32;42131;41607.9;37265
33;42131;41616.4;37265
34;42131;41597.9;37265
35;42131;41555.1;37265
36;42131;41521.4;37265
37;42131;41482.8;37265
38;42131;41432.9;37265
39;42131;41371.7;37265
40;42131;41299.8;37265
41;42131;41234.7;37265
42;42131;41156;37265
43;42131;41075.4;37265
44;42131;41017.5;37265
45;42131;40957.6;37265
46;42131;40921.7;37265
47;42131;40892.4;37265
48;42131;40876.3;37265
49;42131;40858.1;37265
50;42131;40841.4;37265
51;42131;40818.1;37265
52;42131;40797.1;37265
53;42131;40766;37265
54;42131;40729.9;37265
55;42131;40691.9;37265
56;42131;40654.2;37265
57;42131;40630.1;37265
58;42131;40619.4;37265
59;42131;40596;37265
60;42131;40557;37265
61;42131;40527.5;37265
62;42131;40505.6;37265
63;42131;40492;37265
64;42131;40491.4;37265
65;42131;40499.8;37265
66;42131;40501.2;37265
67;42131;40507.6;37265
68;42131;40510.1;37265
69;42131;40498.8;37265
70;42131;40495.2;37265
71;42131;40484.8;37265
72;42131;40468.4;37265
73;42131;40458.8;37265
74;42131;40440.8;37265
75;42131;40422.1;37265
76;42131;40398.8;37265
77;42131;40372.5;37265
78;42131;40338.3;37265
79;42131;40302.6;37265
80;42131;40260.4;36925
81;42131;40216.7;36720
82;42131;40175.1;36720
83;42131;40141.3;36720
84;42131;40098.7;36564
85;42131;40058.2;36564
86;42131;40016.4;36465
87;42131;39985.3;36465
88;42131;39948.8;36465
89;42131;39904;35969
90;42131;39866.3;35969
91;42131;39820.2;35668
92;42131;39783.2;35668
93;42131;39747.1;35668
94;42131;39717.2;35668
95;42131;39681.9;35668
96;42131;39648.6;35668
97;42131;39622.2;35668
98;42131;39590.2;35668
99;42131;39566.5;35668
100;42131;39542;35668
Iteration;Best Fitness;Average Fitness;Worst Fitness
1;244040;487467;243427
2;244040;365192;242917
3;244040;324545;242917
4;244040;304214;242917
5;244040;292176;242917
6;244040;283991;242917
7;244040;278179;242917
8;244040;273858;242917
9;244040;270396;242701
10;244040;267588;242320
11;244040;265292;242320
12;244040;263314;241551
13;244040;261591;240918
14;244040;260146;240918
15;244040;258827;240373
16;244040;257632;239708
17;244040;256569;239550
18;244040;255644;239550
19;244040;254798;239550
20;244040;254044;239550
21;244040;253348;239434
22;244040;252701;239110
23;244040;252070;238201
24;244040;251491;238162
25;244040;250952;238020
26;244040;250445;237759
27;244040;249979;237759
28;244040;249533;237505
29;244040;249084;236515
30;244040;248687;236515
31;244040;248337;236515
32;244040;248012;236515
33;244040;247699;236515
34;244040;247418;236515
35;244040;247141;236515
36;244040;246869;236515
37;244040;246610;236515
38;244040;246362;236515
39;244040;246115;236515
40;244040;245859;235840
41;244040;245629;235840
42;244040;245420;235840
43;244040;245237;235840
44;244040;245056;235840
45;244040;244896;235840
46;244040;244752;235840
47;244040;244608;235840
48;244040;244463;235840
49;244040;244314;235840
50;244040;244153;235840
51;244040;244008;235840
52;244040;243876;235840
53;244040;243739;235840
54;244040;243609;235840
55;244040;243467;235796
56;244040;243337;235796
57;244040;243199;235470
58;244040;243080;235470
59;244040;242957;235470
60;244040;242833;235470
61;244040;242701;234790
62;244040;242571;234632
63;244040;242444;234531
64;244040;242328;234531
65;244040;242218;234531
66;244040;242116;234531
67;244040;242007;234531
68;244040;241904;234531
69;244040;241804;234531
70;244040;241717;234531
71;244040;241637;234531
72;244040;241554;234531
73;244040;241474;234531
74;244040;241387;234531
75;244040;241301;234531
76;244040;241209;234293
77;244040;241121;234293
78;244040;241041;234293
79;244040;240967;234293
80;244040;240906;234293
81;244040;240844;234293
82;244040;240780;234293
83;244040;240717;234293
84;244040;240656;234293
85;244040;240590;234293
86;244040;240527;234293
87;244040;240461;234293
88;244040;240403;234293
89;244040;240357;234293
90;244040;240315;234293
91;244040;240270;234293
92;244040;240232;234293
93;244040;240197;234293
94;244040;240164;234293
95;244040;240135;234293
96;244040;240107;234293
97;244040;240075;234293
98;244040;240037;234293
99;244040;240008;234293
100;244040;239971;234293
Iteration;Best Fitness;Average Fitness;Worst Fitness
1;1.24515e+06;2.48772e+06;1.24257e+06
2;1.24515e+06;1.8643e+06;1.24087e+06
3;1.24515e+06;1.65679e+06;1.24087e+06
4;1.24515e+06;1.55311e+06;1.24087e+06
5;1.24515e+06;1.49119e+06;1.24087e+06
6;1.24515e+06;1.44974e+06;1.24087e+06
7;1.24515e+06;1.42018e+06;1.24087e+06
8;1.24515e+06;1.39787e+06;1.24087e+06
9;1.24515e+06;1.38028e+06;1.23957e+06
10;1.24515e+06;1.36635e+06;1.23957e+06
11;1.24515e+06;1.35482e+06;1.23957e+06
12;1.24515e+06;1.34511e+06;1.23824e+06
13;1.24515e+06;1.3368e+06;1.23706e+06
14;1.24515e+06;1.32972e+06;1.23706e+06
15;1.24515e+06;1.32362e+06;1.23706e+06
16;1.24515e+06;1.31845e+06;1.23706e+06
17;1.24515e+06;1.31392e+06;1.23706e+06
18;1.24515e+06;1.30985e+06;1.23706e+06
19;1.24515e+06;1.30631e+06;1.23706e+06
20;1.24515e+06;1.30313e+06;1.23706e+06
21;1.24515e+06;1.30024e+06;1.23706e+06
22;1.24515e+06;1.29769e+06;1.23706e+06
23;1.24515e+06;1.29535e+06;1.23706e+06
24;1.24515e+06;1.29323e+06;1.23706e+06
25;1.24515e+06;1.29126e+06;1.23706e+06
26;1.24515e+06;1.28943e+06;1.23706e+06
27;1.24515e+06;1.28771e+06;1.23706e+06
28;1.24515e+06;1.28606e+06;1.23706e+06
29;1.24515e+06;1.2845e+06;1.23706e+06
30;1.24515e+06;1.28304e+06;1.23706e+06
31;1.24515e+06;1.28164e+06;1.23706e+06
32;1.24515e+06;1.28032e+06;1.23706e+06
33;1.24515e+06;1.27916e+06;1.23706e+06
34;1.24515e+06;1.27806e+06;1.23706e+06
35;1.24515e+06;1.27707e+06;1.23706e+06
36;1.24515e+06;1.27618e+06;1.23706e+06
37;1.24515e+06;1.27529e+06;1.23706e+06
38;1.24534e+06;1.2745e+06;1.23706e+06
39;1.24534e+06;1.27372e+06;1.23706e+06
40;1.24799e+06;1.27308e+06;1.23706e+06
41;1.24819e+06;1.27247e+06;1.23706e+06
42;1.24819e+06;1.27189e+06;1.23706e+06
43;1.24819e+06;1.27132e+06;1.23706e+06
44;1.24819e+06;1.27078e+06;1.23706e+06
45;1.24819e+06;1.27023e+06;1.23706e+06
46;1.24819e+06;1.26969e+06;1.23706e+06
47;1.24819e+06;1.26922e+06;1.23706e+06
48;1.24819e+06;1.26878e+06;1.23706e+06
49;1.24819e+06;1.26834e+06;1.23706e+06
50;1.24819e+06;1.26791e+06;1.23706e+06
51;1.24819e+06;1.2675e+06;1.23706e+06
52;1.24819e+06;1.2671e+06;1.23706e+06
53;1.24819e+06;1.26671e+06;1.23706e+06
54;1.24819e+06;1.26634e+06;1.23706e+06
55;1.24819e+06;1.26598e+06;1.23706e+06
56;1.24905e+06;1.26568e+06;1.23706e+06
57;1.24905e+06;1.26537e+06;1.23706e+06
58;1.24905e+06;1.26508e+06;1.23706e+06
59;1.2491e+06;1.26481e+06;1.23706e+06
60;1.25209e+06;1.2646e+06;1.23706e+06
61;1.25268e+06;1.2644e+06;1.23706e+06
62;1.25268e+06;1.2642e+06;1.23706e+06
63;1.25268e+06;1.26399e+06;1.23706e+06
64;1.25268e+06;1.26378e+06;1.23706e+06
65;1.25268e+06;1.26357e+06;1.23706e+06
66;1.25268e+06;1.26337e+06;1.23706e+06
67;1.25268e+06;1.26318e+06;1.23706e+06
68;1.25268e+06;1.26298e+06;1.23706e+06
69;1.25268e+06;1.26279e+06;1.23706e+06
70;1.2529e+06;1.26265e+06;1.23706e+06
71;1.25337e+06;1.26252e+06;1.23706e+06
72;1.25337e+06;1.26238e+06;1.23706e+06
73;1.25337e+06;1.26225e+06;1.23706e+06
74;1.25337e+06;1.26207e+06;1.23706e+06
75;1.25337e+06;1.2619e+06;1.23706e+06
76;1.25337e+06;1.26171e+06;1.23706e+06
77;1.25337e+06;1.26154e+06;1.23706e+06
78;1.25337e+06;1.26137e+06;1.23706e+06
79;1.25337e+06;1.26121e+06;1.23706e+06
80;1.25337e+06;1.26104e+06;1.23706e+06
81;1.25337e+06;1.26087e+06;1.23706e+06
82;1.25337e+06;1.26074e+06;1.23706e+06
83;1.25337e+06;1.26057e+06;1.23706e+06
84;1.25337e+06;1.26037e+06;1.23706e+06
85;1.25337e+06;1.26022e+06;1.23706e+06
86;1.25337e+06;1.26005e+06;1.23706e+06
87;1.25337e+06;1.25986e+06;1.23706e+06
88;1.25337e+06;1.25967e+06;1.23706e+06
89;1.25337e+06;1.25948e+06;1.23706e+06
90;1.25337e+06;1.25929e+06;1.23706e+06
91;1.25337e+06;1.25912e+06;1.23706e+06
92;1.25337e+06;1.25894e+06;1.23706e+06
93;1.25337e+06;1.25877e+06;1.23706e+06
94;1.25337e+06;1.25861e+06;1.23706e+06
95;1.25337e+06;1.25844e+06;1.23706e+06
96;1.25337e+06;1.25831e+06;1.23706e+06
97;1.25337e+06;1.25816e+06;1.23706e+06
98;1.25337e+06;1.25805e+06;1.23706e+06
99;1.25337e+06;1.25795e+06;1.23706e+06
100;1.25337e+06;1.25784e+06;1.23706e+06
Iteration;Best Fitness;Average Fitness;Worst Fitness
1;4.42274e+06;8.84481e+06;4.42206e+06
2;4.42274e+06;6.63334e+06;4.42188e+06
3;4.42279e+06;5.89649e+06;4.42188e+06
4;4.42283e+06;5.52808e+06;4.42188e+06
5;4.42283e+06;5.30694e+06;4.42188e+06
6;4.42283e+06;5.15944e+06;4.42188e+06
7;4.42283e+06;5.05403e+06;4.42152e+06
8;4.42283e+06;4.97501e+06;4.42152e+06
9;4.42283e+06;4.9136e+06;4.42152e+06
10;4.423e+06;4.86454e+06;4.42152e+06
11;4.423e+06;4.82437e+06;4.42152e+06
12;4.423e+06;4.79087e+06;4.42152e+06
13;4.423e+06;4.76253e+06;4.42152e+06
14;4.423e+06;4.73823e+06;4.42152e+06
15;4.423e+06;4.71714e+06;4.42152e+06
16;4.423e+06;4.69872e+06;4.42152e+06
17;4.423e+06;4.68249e+06;4.42152e+06
18;4.423e+06;4.66807e+06;4.42152e+06
19;4.4238e+06;4.65522e+06;4.42152e+06
20;4.4238e+06;4.64364e+06;4.42152e+06
21;4.42474e+06;4.63322e+06;4.42152e+06
22;4.42564e+06;4.62378e+06;4.42152e+06
23;4.42564e+06;4.61516e+06;4.42152e+06
24;4.4258e+06;4.60727e+06;4.42152e+06
25;4.4258e+06;4.59999e+06;4.42152e+06
26;4.4258e+06;4.59328e+06;4.42152e+06
27;4.42623e+06;4.5871e+06;4.42152e+06
28;4.4269e+06;4.58138e+06;4.42152e+06
29;4.42716e+06;4.57606e+06;4.42152e+06
30;4.42804e+06;4.57112e+06;4.42152e+06
31;4.42804e+06;4.56651e+06;4.42152e+06
32;4.42884e+06;4.56221e+06;4.42152e+06
33;4.42982e+06;4.55819e+06;4.42152e+06
34;4.42982e+06;4.55439e+06;4.42152e+06
35;4.42982e+06;4.55079e+06;4.42152e+06
36;4.42982e+06;4.54739e+06;4.42152e+06
37;4.42982e+06;4.54418e+06;4.42152e+06
38;4.42982e+06;4.54115e+06;4.42152e+06
39;4.42982e+06;4.53828e+06;4.42152e+06
40;4.42982e+06;4.53554e+06;4.42152e+06
41;4.42982e+06;4.53292e+06;4.42152e+06
42;4.42982e+06;4.53043e+06;4.42152e+06
43;4.42982e+06;4.52802e+06;4.42152e+06
44;4.42982e+06;4.52574e+06;4.42152e+06
45;4.42982e+06;4.52356e+06;4.42152e+06
46;4.42982e+06;4.52147e+06;4.42152e+06
47;4.42982e+06;4.51949e+06;4.42152e+06
48;4.42982e+06;4.51758e+06;4.42152e+06
49;4.42982e+06;4.51573e+06;4.42152e+06
50;4.42982e+06;4.51397e+06;4.42152e+06
51;4.42982e+06;4.51226e+06;4.42152e+06
52;4.42982e+06;4.51063e+06;4.42152e+06
53;4.42982e+06;4.50906e+06;4.42152e+06
54;4.42982e+06;4.50756e+06;4.42152e+06
55;4.42982e+06;4.50612e+06;4.42152e+06
56;4.42982e+06;4.50475e+06;4.42152e+06
57;4.42982e+06;4.50341e+06;4.42152e+06
58;4.42982e+06;4.50213e+06;4.42152e+06
59;4.42982e+06;4.50088e+06;4.42152e+06
60;4.42982e+06;4.49967e+06;4.42152e+06
61;4.42982e+06;4.49851e+06;4.42152e+06
62;4.42982e+06;4.49739e+06;4.42152e+06
63;4.42984e+06;4.49632e+06;4.42152e+06
64;4.42997e+06;4.49529e+06;4.42152e+06
65;4.42997e+06;4.49427e+06;4.42152e+06
66;4.42997e+06;4.49329e+06;4.42152e+06
67;4.42997e+06;4.49233e+06;4.42152e+06
68;4.42997e+06;4.49139e+06;4.42152e+06
69;4.42997e+06;4.49046e+06;4.42152e+06
70;4.42997e+06;4.48955e+06;4.42152e+06
71;4.42997e+06;4.48866e+06;4.42152e+06
72;4.42997e+06;4.4878e+06;4.42152e+06
73;4.42997e+06;4.48697e+06;4.42152e+06
74;4.42997e+06;4.48617e+06;4.42152e+06
75;4.42997e+06;4.48539e+06;4.42152e+06
76;4.42997e+06;4.48463e+06;4.42152e+06
77;4.42997e+06;4.48389e+06;4.42152e+06
78;4.42997e+06;4.48317e+06;4.42152e+06
79;4.42997e+06;4.48248e+06;4.42152e+06
80;4.42997e+06;4.4818e+06;4.42152e+06
81;4.42997e+06;4.48113e+06;4.42152e+06
82;4.42997e+06;4.48048e+06;4.42152e+06
83;4.42997e+06;4.47985e+06;4.42152e+06
84;4.42997e+06;4.47924e+06;4.42152e+06
85;4.42997e+06;4.47864e+06;4.42152e+06
86;4.42997e+06;4.47806e+06;4.42152e+06
87;4.42997e+06;4.4775e+06;4.42152e+06
88;4.42997e+06;4.47695e+06;4.42152e+06
89;4.42997e+06;4.47642e+06;4.42152e+06
90;4.43004e+06;4.4759e+06;4.42152e+06
91;4.43012e+06;4.4754e+06;4.42152e+06
92;4.43012e+06;4.47491e+06;4.42152e+06
93;4.43012e+06;4.47441e+06;4.42152e+06
94;4.43012e+06;4.47392e+06;4.42152e+06
95;4.43012e+06;4.47345e+06;4.42152e+06
96;4.43012e+06;4.47299e+06;4.42152e+06
97;4.43012e+06;4.47253e+06;4.42152e+06
98;4.43012e+06;4.47207e+06;4.42152e+06
99;4.43012e+06;4.47163e+06;4.42152e+06
